,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10,agent11,agent12,agent13,agent14,agent15,agent16,agent17,agent18,agent19,agent20,agent21,agent22,agent23,agent24,agent25,agent26,agent27,agent28,agent29,agent30,agent31,agent32,agent33,agent34,agent35,agent36,agent37,agent38,agent39,agent40,agent41,agent42,agent43,agent44,agent45,agent46,agent47,agent48,agent49,agent50
ep930,14.0,10.0,11.0,13.0,10.0,7.0,6.0,11.0,9.0,7.0,8.0,11.0,17.0,11.0,11.0,13.0,18.0,5.0,5.0,9.0,12.0,7.0,6.0,5.0,9.0,10.0,5.0,12.0,12.0,11.0,6.0,7.0,11.0,6.0,12.0,11.0,13.0,6.0,7.0,11.0,13.0,15.0,19.0,7.0,9.0,15.0,9.0,8.0,16.0,10.0
ep931,7.0,8.0,16.0,6.0,17.0,11.0,7.0,12.0,14.0,11.0,6.0,7.0,11.0,11.0,9.0,9.0,9.0,5.0,16.0,10.0,15.0,9.0,12.0,7.0,6.0,10.0,9.0,10.0,8.0,9.0,8.0,11.0,13.0,5.0,7.0,12.0,8.0,5.0,8.0,7.0,9.0,11.0,9.0,8.0,9.0,11.0,6.0,16.0,11.0,9.0
ep932,20.0,12.0,9.0,6.0,5.0,10.0,13.0,5.0,15.0,9.0,12.0,10.0,9.0,11.0,15.0,7.0,15.0,6.0,8.0,9.0,5.0,23.0,13.0,8.0,9.0,9.0,9.0,6.0,9.0,8.0,10.0,11.0,6.0,9.0,10.0,14.0,10.0,5.0,7.0,9.0,8.0,6.0,7.0,7.0,14.0,7.0,16.0,7.0,7.0,15.0
ep933,11.0,10.0,16.0,5.0,12.0,17.0,11.0,14.0,8.0,15.0,9.0,15.0,12.0,15.0,5.0,7.0,9.0,9.0,9.0,15.0,5.0,5.0,7.0,9.0,9.0,15.0,9.0,13.0,6.0,6.0,8.0,9.0,10.0,16.0,9.0,12.0,11.0,10.0,14.0,7.0,13.0,9.0,8.0,13.0,13.0,7.0,14.0,6.0,10.0,8.0
ep934,7.0,5.0,13.0,13.0,5.0,13.0,12.0,11.0,8.0,5.0,10.0,9.0,8.0,5.0,16.0,7.0,9.0,5.0,9.0,8.0,17.0,7.0,14.0,9.0,8.0,9.0,11.0,8.0,11.0,8.0,9.0,11.0,13.0,12.0,14.0,7.0,12.0,15.0,7.0,12.0,12.0,13.0,5.0,11.0,13.0,8.0,5.0,8.0,11.0,10.0
ep935,14.0,5.0,9.0,12.0,7.0,8.0,7.0,10.0,11.0,14.0,14.0,5.0,10.0,17.0,6.0,6.0,7.0,18.0,7.0,5.0,11.0,11.0,7.0,11.0,7.0,9.0,6.0,11.0,12.0,11.0,11.0,15.0,10.0,6.0,16.0,7.0,11.0,12.0,16.0,11.0,11.0,9.0,13.0,23.0,9.0,12.0,9.0,10.0,10.0,8.0
ep936,7.0,15.0,10.0,8.0,7.0,9.0,8.0,11.0,10.0,7.0,17.0,5.0,11.0,13.0,12.0,9.0,9.0,10.0,13.0,11.0,13.0,19.0,11.0,17.0,7.0,12.0,11.0,7.0,14.0,11.0,7.0,12.0,7.0,10.0,7.0,17.0,7.0,8.0,11.0,7.0,6.0,5.0,9.0,14.0,9.0,5.0,9.0,6.0,8.0,7.0
ep937,7.0,5.0,12.0,7.0,11.0,5.0,15.0,6.0,10.0,17.0,7.0,5.0,14.0,9.0,15.0,6.0,8.0,9.0,5.0,5.0,5.0,7.0,8.0,11.0,13.0,17.0,8.0,12.0,5.0,7.0,12.0,9.0,15.0,9.0,17.0,11.0,9.0,5.0,12.0,13.0,14.0,6.0,14.0,9.0,6.0,15.0,10.0,7.0,11.0,5.0
ep938,16.0,8.0,11.0,6.0,17.0,5.0,6.0,13.0,14.0,5.0,6.0,9.0,5.0,11.0,6.0,7.0,5.0,13.0,12.0,7.0,6.0,7.0,6.0,10.0,10.0,7.0,10.0,5.0,5.0,15.0,13.0,9.0,10.0,8.0,9.0,8.0,11.0,13.0,13.0,5.0,7.0,15.0,16.0,7.0,13.0,11.0,9.0,13.0,7.0,7.0
ep939,5.0,10.0,7.0,16.0,5.0,5.0,11.0,13.0,16.0,14.0,11.0,17.0,9.0,17.0,8.0,11.0,16.0,12.0,10.0,9.0,9.0,11.0,11.0,9.0,10.0,12.0,13.0,14.0,10.0,8.0,11.0,15.0,8.0,16.0,13.0,7.0,7.0,12.0,12.0,9.0,15.0,11.0,12.0,8.0,6.0,8.0,12.0,7.0,12.0,5.0
ep940,12.0,13.0,13.0,11.0,5.0,9.0,6.0,6.0,8.0,5.0,7.0,13.0,5.0,14.0,11.0,13.0,9.0,10.0,14.0,9.0,6.0,14.0,5.0,17.0,20.0,10.0,13.0,16.0,8.0,10.0,12.0,9.0,10.0,11.0,12.0,9.0,15.0,15.0,5.0,10.0,9.0,7.0,9.0,7.0,9.0,9.0,8.0,7.0,16.0,7.0
ep941,12.0,9.0,18.0,10.0,11.0,15.0,5.0,11.0,12.0,16.0,5.0,9.0,6.0,8.0,17.0,9.0,11.0,11.0,5.0,11.0,15.0,13.0,11.0,5.0,7.0,13.0,5.0,11.0,9.0,11.0,9.0,7.0,5.0,13.0,11.0,7.0,7.0,5.0,9.0,9.0,8.0,6.0,11.0,10.0,12.0,15.0,22.0,19.0,13.0,13.0
ep942,7.0,5.0,9.0,7.0,6.0,5.0,9.0,11.0,16.0,13.0,14.0,10.0,15.0,10.0,9.0,5.0,5.0,7.0,10.0,6.0,13.0,14.0,7.0,11.0,12.0,7.0,10.0,12.0,7.0,9.0,14.0,22.0,11.0,8.0,17.0,7.0,6.0,6.0,11.0,9.0,10.0,8.0,9.0,8.0,7.0,7.0,11.0,12.0,5.0,10.0
ep943,10.0,9.0,11.0,13.0,7.0,6.0,11.0,6.0,9.0,9.0,13.0,9.0,11.0,11.0,9.0,8.0,7.0,8.0,9.0,15.0,5.0,6.0,9.0,9.0,11.0,11.0,13.0,12.0,12.0,13.0,11.0,9.0,10.0,7.0,11.0,9.0,11.0,16.0,7.0,13.0,5.0,7.0,5.0,7.0,9.0,9.0,13.0,10.0,16.0,11.0
ep944,13.0,7.0,14.0,11.0,12.0,9.0,16.0,14.0,14.0,8.0,9.0,5.0,5.0,12.0,5.0,6.0,9.0,9.0,6.0,11.0,7.0,9.0,16.0,7.0,5.0,7.0,8.0,7.0,13.0,9.0,9.0,11.0,11.0,8.0,10.0,9.0,5.0,11.0,14.0,10.0,7.0,10.0,9.0,9.0,12.0,8.0,8.0,10.0,10.0,9.0
ep945,14.0,13.0,13.0,13.0,5.0,16.0,10.0,15.0,5.0,15.0,14.0,8.0,9.0,8.0,7.0,7.0,18.0,7.0,15.0,10.0,13.0,13.0,11.0,9.0,18.0,11.0,11.0,10.0,16.0,13.0,20.0,10.0,7.0,7.0,9.0,14.0,12.0,12.0,18.0,10.0,13.0,10.0,11.0,10.0,6.0,12.0,9.0,11.0,7.0,6.0
ep946,9.0,9.0,9.0,7.0,10.0,10.0,13.0,5.0,9.0,12.0,5.0,14.0,7.0,12.0,7.0,10.0,9.0,10.0,9.0,7.0,9.0,7.0,13.0,18.0,12.0,5.0,9.0,11.0,17.0,5.0,6.0,12.0,7.0,5.0,7.0,5.0,11.0,9.0,9.0,5.0,8.0,10.0,5.0,13.0,9.0,11.0,12.0,8.0,6.0,6.0
ep947,7.0,14.0,14.0,8.0,15.0,13.0,16.0,6.0,14.0,5.0,11.0,14.0,5.0,12.0,9.0,5.0,9.0,18.0,10.0,11.0,17.0,8.0,12.0,13.0,11.0,5.0,12.0,7.0,6.0,8.0,7.0,13.0,10.0,9.0,6.0,10.0,10.0,11.0,8.0,5.0,9.0,11.0,7.0,14.0,13.0,8.0,5.0,7.0,11.0,5.0
ep948,8.0,14.0,10.0,9.0,9.0,11.0,16.0,7.0,11.0,10.0,7.0,9.0,7.0,10.0,10.0,13.0,7.0,10.0,14.0,17.0,17.0,9.0,12.0,11.0,9.0,5.0,7.0,12.0,9.0,10.0,5.0,5.0,15.0,13.0,13.0,8.0,9.0,10.0,8.0,6.0,9.0,13.0,10.0,14.0,10.0,15.0,12.0,17.0,5.0,7.0
ep949,10.0,5.0,12.0,13.0,13.0,10.0,14.0,20.0,15.0,16.0,7.0,9.0,8.0,13.0,5.0,9.0,11.0,5.0,7.0,5.0,8.0,11.0,8.0,13.0,7.0,13.0,9.0,9.0,12.0,8.0,9.0,15.0,10.0,16.0,7.0,13.0,15.0,10.0,8.0,6.0,7.0,16.0,10.0,10.0,8.0,11.0,13.0,12.0,11.0,8.0
ep950,13.0,11.0,9.0,15.0,9.0,12.0,11.0,18.0,8.0,11.0,6.0,6.0,8.0,11.0,7.0,12.0,7.0,6.0,11.0,9.0,9.0,16.0,7.0,13.0,16.0,13.0,5.0,9.0,11.0,6.0,8.0,9.0,6.0,9.0,8.0,10.0,9.0,11.0,16.0,9.0,9.0,15.0,18.0,9.0,16.0,13.0,16.0,7.0,11.0,8.0
ep951,7.0,8.0,5.0,10.0,8.0,14.0,8.0,13.0,16.0,7.0,7.0,5.0,11.0,10.0,11.0,8.0,6.0,17.0,10.0,10.0,21.0,9.0,9.0,7.0,13.0,10.0,10.0,7.0,13.0,10.0,7.0,8.0,12.0,7.0,10.0,9.0,9.0,11.0,7.0,5.0,6.0,10.0,11.0,7.0,13.0,8.0,10.0,10.0,5.0,9.0
ep952,9.0,11.0,11.0,8.0,7.0,7.0,5.0,12.0,12.0,7.0,6.0,9.0,7.0,10.0,11.0,10.0,10.0,7.0,18.0,10.0,15.0,7.0,10.0,11.0,8.0,15.0,9.0,21.0,12.0,11.0,13.0,15.0,11.0,9.0,10.0,11.0,5.0,11.0,13.0,10.0,7.0,12.0,12.0,7.0,9.0,10.0,5.0,12.0,9.0,7.0
ep953,9.0,7.0,18.0,8.0,11.0,7.0,7.0,15.0,5.0,14.0,6.0,7.0,12.0,11.0,7.0,15.0,8.0,11.0,5.0,8.0,9.0,8.0,12.0,12.0,5.0,17.0,13.0,17.0,7.0,5.0,5.0,15.0,7.0,15.0,9.0,11.0,9.0,10.0,16.0,12.0,15.0,11.0,13.0,14.0,10.0,13.0,10.0,9.0,10.0,11.0
ep954,7.0,11.0,5.0,13.0,15.0,7.0,10.0,17.0,5.0,5.0,9.0,10.0,10.0,9.0,9.0,13.0,10.0,12.0,11.0,15.0,14.0,5.0,15.0,11.0,5.0,7.0,16.0,15.0,9.0,17.0,10.0,8.0,7.0,13.0,19.0,11.0,10.0,13.0,19.0,8.0,6.0,11.0,5.0,12.0,11.0,7.0,14.0,14.0,10.0,10.0
ep955,11.0,10.0,9.0,13.0,8.0,7.0,14.0,5.0,7.0,5.0,9.0,15.0,10.0,7.0,9.0,9.0,11.0,10.0,16.0,14.0,5.0,8.0,16.0,6.0,11.0,14.0,9.0,8.0,15.0,7.0,11.0,9.0,7.0,8.0,11.0,11.0,5.0,13.0,9.0,14.0,7.0,12.0,10.0,9.0,7.0,5.0,7.0,7.0,11.0,8.0
ep956,9.0,7.0,12.0,10.0,11.0,9.0,9.0,8.0,9.0,14.0,7.0,7.0,14.0,7.0,9.0,11.0,13.0,10.0,10.0,12.0,5.0,11.0,10.0,12.0,11.0,13.0,12.0,13.0,10.0,8.0,7.0,14.0,15.0,5.0,11.0,8.0,20.0,9.0,5.0,9.0,7.0,9.0,5.0,6.0,13.0,13.0,12.0,9.0,8.0,15.0
ep957,12.0,17.0,14.0,12.0,7.0,8.0,16.0,15.0,12.0,11.0,5.0,12.0,12.0,5.0,11.0,8.0,20.0,9.0,7.0,13.0,10.0,8.0,11.0,14.0,9.0,5.0,12.0,6.0,8.0,10.0,7.0,8.0,5.0,5.0,8.0,9.0,13.0,7.0,15.0,7.0,9.0,13.0,5.0,13.0,11.0,6.0,8.0,8.0,7.0,7.0
ep958,9.0,13.0,6.0,9.0,7.0,12.0,13.0,5.0,5.0,11.0,9.0,12.0,9.0,5.0,8.0,9.0,8.0,7.0,12.0,9.0,7.0,7.0,11.0,11.0,9.0,16.0,11.0,9.0,9.0,10.0,13.0,14.0,13.0,5.0,10.0,13.0,7.0,9.0,11.0,10.0,6.0,15.0,15.0,7.0,8.0,13.0,6.0,17.0,15.0,9.0
ep959,10.0,6.0,10.0,14.0,7.0,5.0,7.0,11.0,15.0,6.0,14.0,6.0,14.0,9.0,13.0,15.0,10.0,11.0,8.0,9.0,12.0,12.0,12.0,14.0,5.0,10.0,16.0,11.0,14.0,11.0,7.0,13.0,7.0,11.0,11.0,10.0,9.0,7.0,9.0,13.0,14.0,20.0,18.0,6.0,6.0,8.0,7.0,10.0,9.0,11.0
ep960,11.0,5.0,9.0,13.0,11.0,7.0,9.0,9.0,8.0,8.0,11.0,10.0,5.0,13.0,17.0,15.0,8.0,13.0,17.0,13.0,9.0,5.0,5.0,9.0,9.0,8.0,14.0,17.0,7.0,15.0,10.0,12.0,9.0,11.0,7.0,5.0,10.0,12.0,5.0,11.0,10.0,11.0,5.0,7.0,9.0,5.0,9.0,9.0,14.0,9.0
ep961,9.0,9.0,7.0,11.0,12.0,13.0,9.0,13.0,11.0,11.0,8.0,12.0,5.0,6.0,16.0,12.0,5.0,9.0,12.0,9.0,7.0,5.0,12.0,6.0,13.0,14.0,11.0,12.0,11.0,9.0,7.0,13.0,8.0,9.0,9.0,13.0,8.0,19.0,5.0,7.0,13.0,9.0,5.0,11.0,7.0,12.0,14.0,9.0,15.0,12.0
ep962,8.0,8.0,10.0,10.0,7.0,16.0,12.0,6.0,9.0,10.0,7.0,5.0,5.0,16.0,5.0,9.0,7.0,10.0,9.0,13.0,11.0,11.0,8.0,7.0,13.0,10.0,16.0,9.0,9.0,7.0,9.0,17.0,10.0,6.0,7.0,13.0,15.0,7.0,14.0,11.0,8.0,9.0,8.0,13.0,10.0,17.0,8.0,12.0,6.0,8.0
ep963,10.0,6.0,8.0,8.0,15.0,10.0,8.0,17.0,7.0,16.0,9.0,7.0,8.0,11.0,7.0,8.0,5.0,7.0,7.0,17.0,7.0,10.0,15.0,9.0,12.0,13.0,7.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,13.0,12.0,5.0,13.0,9.0,11.0,10.0,16.0,14.0,13.0,5.0,9.0,7.0,13.0,8.0
ep964,12.0,12.0,7.0,7.0,10.0,12.0,13.0,9.0,14.0,16.0,8.0,10.0,5.0,11.0,12.0,9.0,7.0,10.0,12.0,6.0,10.0,7.0,12.0,14.0,11.0,8.0,16.0,7.0,11.0,5.0,7.0,13.0,17.0,10.0,11.0,14.0,9.0,11.0,5.0,5.0,9.0,6.0,9.0,7.0,12.0,9.0,5.0,10.0,20.0,13.0
ep965,14.0,9.0,8.0,16.0,9.0,6.0,7.0,5.0,10.0,5.0,7.0,8.0,8.0,9.0,8.0,7.0,13.0,11.0,5.0,9.0,10.0,12.0,11.0,11.0,6.0,12.0,11.0,8.0,14.0,5.0,8.0,13.0,16.0,5.0,8.0,13.0,5.0,5.0,7.0,5.0,6.0,8.0,9.0,16.0,17.0,8.0,7.0,5.0,5.0,9.0
ep966,11.0,7.0,11.0,11.0,12.0,14.0,9.0,11.0,17.0,8.0,14.0,8.0,5.0,11.0,13.0,11.0,10.0,11.0,13.0,19.0,9.0,19.0,9.0,8.0,6.0,5.0,11.0,11.0,11.0,11.0,7.0,10.0,13.0,10.0,16.0,5.0,12.0,9.0,7.0,7.0,14.0,9.0,7.0,13.0,8.0,10.0,11.0,6.0,9.0,9.0
ep967,12.0,14.0,13.0,6.0,17.0,7.0,13.0,6.0,11.0,10.0,11.0,7.0,13.0,17.0,7.0,5.0,10.0,15.0,10.0,11.0,10.0,7.0,13.0,7.0,12.0,11.0,6.0,9.0,11.0,13.0,13.0,12.0,8.0,7.0,8.0,14.0,15.0,9.0,12.0,11.0,17.0,10.0,16.0,10.0,5.0,12.0,5.0,10.0,11.0,7.0
ep968,10.0,11.0,9.0,9.0,14.0,8.0,13.0,14.0,10.0,5.0,6.0,7.0,13.0,7.0,11.0,17.0,12.0,9.0,7.0,11.0,7.0,13.0,7.0,16.0,5.0,13.0,12.0,9.0,13.0,6.0,5.0,9.0,13.0,16.0,17.0,7.0,10.0,9.0,12.0,10.0,10.0,11.0,6.0,6.0,9.0,10.0,17.0,10.0,6.0,12.0
ep969,6.0,11.0,10.0,7.0,11.0,7.0,6.0,11.0,7.0,5.0,13.0,9.0,9.0,15.0,12.0,13.0,15.0,8.0,5.0,14.0,9.0,9.0,14.0,7.0,15.0,12.0,9.0,11.0,13.0,13.0,11.0,11.0,8.0,9.0,5.0,9.0,16.0,7.0,6.0,10.0,11.0,11.0,11.0,6.0,11.0,7.0,9.0,10.0,13.0,11.0
ep970,7.0,10.0,8.0,5.0,5.0,8.0,7.0,12.0,5.0,11.0,5.0,12.0,7.0,10.0,13.0,11.0,8.0,8.0,10.0,10.0,10.0,12.0,12.0,8.0,12.0,14.0,8.0,13.0,12.0,10.0,5.0,8.0,19.0,12.0,9.0,9.0,11.0,9.0,13.0,12.0,10.0,12.0,11.0,8.0,5.0,9.0,12.0,13.0,13.0,8.0
ep971,18.0,16.0,9.0,14.0,13.0,7.0,18.0,13.0,12.0,8.0,12.0,10.0,7.0,11.0,15.0,17.0,13.0,11.0,5.0,10.0,15.0,12.0,12.0,5.0,5.0,7.0,9.0,5.0,9.0,11.0,7.0,11.0,6.0,10.0,10.0,12.0,15.0,10.0,11.0,8.0,14.0,5.0,8.0,15.0,11.0,7.0,7.0,6.0,5.0,5.0
ep972,14.0,6.0,12.0,5.0,15.0,15.0,13.0,14.0,11.0,9.0,13.0,8.0,7.0,11.0,12.0,11.0,10.0,16.0,12.0,11.0,12.0,9.0,6.0,13.0,6.0,7.0,5.0,12.0,5.0,7.0,19.0,7.0,11.0,14.0,13.0,5.0,14.0,9.0,9.0,15.0,10.0,11.0,8.0,11.0,9.0,13.0,8.0,7.0,8.0,10.0
ep973,14.0,6.0,9.0,7.0,11.0,10.0,7.0,10.0,14.0,7.0,12.0,12.0,17.0,9.0,12.0,14.0,10.0,7.0,12.0,8.0,10.0,7.0,10.0,13.0,9.0,16.0,8.0,9.0,9.0,13.0,12.0,5.0,8.0,13.0,11.0,12.0,5.0,11.0,7.0,16.0,5.0,12.0,13.0,7.0,9.0,11.0,7.0,13.0,13.0,9.0
ep974,12.0,16.0,11.0,11.0,14.0,8.0,6.0,7.0,20.0,12.0,5.0,11.0,11.0,9.0,8.0,9.0,8.0,11.0,12.0,5.0,7.0,7.0,11.0,9.0,13.0,7.0,20.0,12.0,10.0,9.0,11.0,12.0,9.0,15.0,7.0,10.0,5.0,9.0,6.0,8.0,11.0,11.0,15.0,17.0,9.0,8.0,5.0,10.0,5.0,11.0
ep975,11.0,7.0,10.0,9.0,8.0,9.0,5.0,8.0,12.0,16.0,16.0,17.0,12.0,18.0,14.0,11.0,10.0,6.0,6.0,10.0,5.0,15.0,7.0,7.0,10.0,13.0,8.0,11.0,9.0,13.0,10.0,7.0,8.0,14.0,5.0,5.0,8.0,10.0,5.0,15.0,9.0,6.0,10.0,11.0,11.0,9.0,12.0,6.0,13.0,8.0
ep976,7.0,14.0,8.0,5.0,8.0,16.0,18.0,9.0,11.0,17.0,12.0,12.0,12.0,7.0,9.0,10.0,16.0,9.0,10.0,12.0,11.0,13.0,10.0,7.0,11.0,11.0,7.0,9.0,7.0,12.0,15.0,9.0,12.0,11.0,9.0,14.0,15.0,11.0,7.0,12.0,9.0,7.0,5.0,5.0,9.0,5.0,12.0,11.0,10.0,7.0
ep977,13.0,13.0,5.0,5.0,5.0,8.0,10.0,8.0,9.0,13.0,10.0,8.0,10.0,12.0,6.0,11.0,7.0,8.0,7.0,10.0,19.0,12.0,10.0,9.0,5.0,5.0,7.0,9.0,8.0,7.0,13.0,18.0,14.0,14.0,15.0,12.0,8.0,7.0,8.0,9.0,10.0,7.0,12.0,6.0,8.0,16.0,13.0,9.0,13.0,11.0
ep978,18.0,7.0,13.0,9.0,16.0,9.0,7.0,7.0,9.0,12.0,8.0,13.0,7.0,7.0,9.0,15.0,13.0,10.0,12.0,12.0,7.0,12.0,7.0,12.0,17.0,12.0,13.0,5.0,8.0,11.0,13.0,5.0,10.0,9.0,7.0,19.0,7.0,7.0,7.0,6.0,15.0,6.0,9.0,13.0,11.0,14.0,7.0,8.0,11.0,10.0
ep979,9.0,11.0,11.0,11.0,14.0,5.0,10.0,11.0,12.0,10.0,8.0,13.0,5.0,6.0,10.0,15.0,16.0,11.0,11.0,13.0,7.0,11.0,15.0,5.0,13.0,11.0,9.0,12.0,11.0,13.0,5.0,11.0,9.0,9.0,10.0,9.0,10.0,12.0,7.0,5.0,5.0,5.0,5.0,7.0,10.0,8.0,7.0,10.0,7.0,10.0
ep980,11.0,15.0,15.0,13.0,14.0,9.0,15.0,7.0,5.0,5.0,14.0,9.0,14.0,8.0,12.0,9.0,10.0,11.0,7.0,12.0,8.0,7.0,5.0,8.0,8.0,14.0,11.0,13.0,9.0,17.0,10.0,7.0,8.0,15.0,6.0,6.0,10.0,6.0,8.0,12.0,10.0,18.0,14.0,13.0,6.0,11.0,6.0,8.0,5.0,5.0
ep981,14.0,8.0,11.0,11.0,13.0,7.0,5.0,10.0,7.0,8.0,18.0,15.0,11.0,5.0,13.0,7.0,8.0,5.0,13.0,11.0,5.0,5.0,5.0,7.0,5.0,10.0,9.0,11.0,8.0,7.0,5.0,12.0,19.0,8.0,5.0,9.0,11.0,9.0,7.0,13.0,11.0,7.0,12.0,9.0,10.0,11.0,15.0,10.0,11.0,6.0
ep982,7.0,9.0,12.0,9.0,9.0,9.0,13.0,14.0,11.0,11.0,7.0,16.0,7.0,7.0,9.0,6.0,13.0,10.0,11.0,11.0,11.0,8.0,14.0,16.0,11.0,10.0,9.0,5.0,5.0,11.0,10.0,9.0,9.0,11.0,12.0,6.0,7.0,5.0,11.0,6.0,11.0,5.0,5.0,9.0,9.0,11.0,9.0,13.0,5.0,7.0
ep983,9.0,14.0,12.0,10.0,8.0,10.0,15.0,17.0,12.0,10.0,7.0,15.0,8.0,10.0,11.0,7.0,16.0,15.0,9.0,11.0,8.0,10.0,10.0,8.0,12.0,13.0,11.0,20.0,5.0,7.0,7.0,9.0,5.0,13.0,10.0,8.0,10.0,11.0,11.0,10.0,9.0,9.0,11.0,8.0,12.0,19.0,16.0,7.0,5.0,12.0
ep984,13.0,8.0,17.0,12.0,11.0,6.0,10.0,13.0,5.0,10.0,11.0,11.0,10.0,12.0,7.0,7.0,9.0,13.0,11.0,11.0,6.0,6.0,13.0,8.0,13.0,9.0,10.0,7.0,15.0,12.0,9.0,9.0,10.0,5.0,8.0,9.0,5.0,5.0,7.0,5.0,13.0,7.0,15.0,5.0,10.0,13.0,7.0,14.0,10.0,10.0
ep985,7.0,15.0,13.0,14.0,5.0,12.0,10.0,8.0,17.0,9.0,16.0,10.0,11.0,9.0,6.0,9.0,10.0,9.0,7.0,10.0,13.0,7.0,14.0,9.0,9.0,12.0,13.0,13.0,9.0,10.0,9.0,9.0,7.0,11.0,19.0,16.0,8.0,8.0,11.0,7.0,10.0,13.0,7.0,5.0,15.0,13.0,16.0,11.0,12.0,9.0
ep986,15.0,9.0,14.0,12.0,11.0,10.0,9.0,9.0,12.0,9.0,12.0,9.0,9.0,11.0,8.0,7.0,11.0,10.0,10.0,14.0,11.0,12.0,7.0,9.0,11.0,11.0,13.0,9.0,7.0,5.0,9.0,14.0,17.0,9.0,12.0,9.0,5.0,7.0,11.0,17.0,12.0,8.0,10.0,6.0,5.0,7.0,11.0,10.0,13.0,7.0
ep987,12.0,5.0,11.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,7.0,11.0,15.0,15.0,8.0,12.0,15.0,14.0,9.0,13.0,6.0,12.0,8.0,11.0,10.0,14.0,11.0,9.0,7.0,11.0,5.0,7.0,12.0,11.0,8.0,6.0,5.0,5.0,5.0,7.0,17.0,22.0,9.0,7.0,8.0,5.0,5.0,13.0
ep988,13.0,5.0,16.0,10.0,9.0,13.0,5.0,7.0,7.0,8.0,8.0,5.0,5.0,11.0,7.0,10.0,8.0,11.0,10.0,11.0,9.0,10.0,14.0,7.0,8.0,10.0,7.0,8.0,11.0,7.0,12.0,9.0,17.0,7.0,12.0,12.0,11.0,15.0,14.0,10.0,17.0,10.0,9.0,11.0,10.0,7.0,13.0,16.0,6.0,16.0
ep989,14.0,8.0,9.0,5.0,8.0,16.0,16.0,5.0,9.0,13.0,14.0,11.0,15.0,8.0,9.0,7.0,12.0,7.0,16.0,12.0,11.0,7.0,11.0,9.0,9.0,10.0,10.0,7.0,13.0,11.0,5.0,7.0,8.0,14.0,5.0,12.0,9.0,17.0,14.0,12.0,5.0,12.0,8.0,5.0,5.0,5.0,10.0,10.0,7.0,7.0
ep990,8.0,9.0,11.0,11.0,17.0,14.0,10.0,7.0,15.0,5.0,13.0,20.0,9.0,9.0,13.0,9.0,12.0,11.0,8.0,6.0,10.0,9.0,10.0,13.0,19.0,7.0,5.0,15.0,10.0,10.0,12.0,7.0,20.0,15.0,14.0,11.0,18.0,14.0,13.0,10.0,8.0,9.0,11.0,12.0,20.0,8.0,7.0,5.0,5.0,7.0
ep991,12.0,12.0,5.0,8.0,6.0,11.0,12.0,11.0,8.0,15.0,9.0,9.0,13.0,9.0,6.0,7.0,12.0,11.0,11.0,8.0,6.0,10.0,22.0,7.0,6.0,10.0,5.0,15.0,10.0,5.0,14.0,10.0,6.0,20.0,17.0,6.0,13.0,7.0,8.0,5.0,11.0,10.0,5.0,6.0,9.0,5.0,10.0,8.0,10.0,9.0
ep992,10.0,9.0,15.0,10.0,8.0,8.0,8.0,7.0,15.0,15.0,10.0,11.0,6.0,5.0,15.0,14.0,9.0,11.0,7.0,13.0,10.0,9.0,13.0,12.0,11.0,5.0,10.0,6.0,5.0,6.0,5.0,7.0,14.0,11.0,5.0,14.0,10.0,13.0,7.0,7.0,6.0,16.0,13.0,5.0,11.0,11.0,9.0,12.0,10.0,8.0
ep993,11.0,10.0,13.0,12.0,9.0,6.0,5.0,5.0,6.0,11.0,7.0,8.0,10.0,7.0,7.0,9.0,11.0,10.0,11.0,7.0,11.0,13.0,16.0,8.0,11.0,21.0,16.0,6.0,8.0,13.0,9.0,14.0,6.0,10.0,7.0,8.0,21.0,9.0,5.0,5.0,9.0,13.0,8.0,9.0,13.0,7.0,16.0,6.0,9.0,9.0
ep994,10.0,11.0,5.0,10.0,15.0,10.0,9.0,13.0,17.0,15.0,9.0,11.0,9.0,8.0,13.0,6.0,15.0,13.0,5.0,15.0,14.0,13.0,9.0,15.0,11.0,14.0,16.0,11.0,11.0,7.0,5.0,10.0,9.0,7.0,7.0,16.0,9.0,7.0,7.0,11.0,7.0,11.0,13.0,5.0,9.0,9.0,12.0,13.0,11.0,12.0
ep995,15.0,5.0,10.0,9.0,10.0,8.0,17.0,11.0,7.0,9.0,10.0,9.0,6.0,7.0,9.0,11.0,7.0,15.0,10.0,9.0,7.0,15.0,12.0,13.0,12.0,5.0,12.0,9.0,14.0,12.0,11.0,5.0,12.0,9.0,8.0,10.0,8.0,9.0,7.0,13.0,10.0,6.0,13.0,12.0,9.0,13.0,21.0,9.0,9.0,6.0
ep996,7.0,7.0,7.0,13.0,10.0,10.0,12.0,5.0,6.0,13.0,22.0,7.0,22.0,14.0,9.0,19.0,15.0,11.0,9.0,5.0,15.0,11.0,7.0,5.0,9.0,9.0,9.0,9.0,12.0,9.0,10.0,5.0,15.0,11.0,12.0,11.0,9.0,7.0,7.0,10.0,8.0,14.0,16.0,7.0,6.0,7.0,14.0,13.0,20.0,11.0
