,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10,agent11,agent12,agent13,agent14,agent15,agent16,agent17,agent18,agent19,agent20,agent21,agent22,agent23,agent24,agent25,agent26,agent27,agent28,agent29,agent30,agent31,agent32,agent33,agent34,agent35,agent36,agent37,agent38,agent39,agent40,agent41,agent42,agent43,agent44,agent45,agent46,agent47,agent48,agent49,agent50
ep1301,16.0,12.0,16.0,16.0,11.0,16.0,16.0,16.0,13.0,16.0,16.0,15.0,16.0,16.0,16.0,14.0,16.0,16.0,14.0,8.0,16.0,16.0,16.0,11.0,15.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,11.0,12.0,13.0,13.0,13.0,16.0,13.0,16.0,13.0,16.0,15.0,16.0,9.0,13.0,16.0,16.0,16.0,13.0
ep1302,12.0,16.0,16.0,8.0,11.0,16.0,13.0,8.0,14.0,13.0,15.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,15.0,16.0,12.0,16.0,16.0,16.0,14.0,15.0,15.0,14.0,16.0,16.0,9.0,14.0,16.0,16.0,15.0,15.0,15.0,7.0,15.0,12.0,11.0,15.0
ep1303,7.0,14.0,13.0,16.0,14.0,16.0,16.0,16.0,11.0,9.0,14.0,15.0,9.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,11.0,16.0,9.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,13.0
ep1304,14.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,7.0,16.0,11.0,16.0,16.0,16.0,11.0,14.0,13.0,16.0,16.0,16.0,11.0,12.0,16.0,16.0,15.0,16.0,11.0,16.0,15.0,16.0,13.0,16.0,16.0,16.0,7.0,16.0,15.0,16.0,12.0,13.0,16.0,16.0,16.0,11.0,15.0,9.0,16.0
ep1305,7.0,14.0,16.0,10.0,16.0,13.0,15.0,13.0,16.0,13.0,15.0,16.0,14.0,16.0,14.0,16.0,12.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,13.0,16.0,10.0,14.0,14.0,16.0,16.0,16.0,11.0,16.0,7.0,15.0,11.0,12.0,15.0,9.0,16.0,13.0,16.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0
ep1306,15.0,16.0,9.0,16.0,15.0,14.0,11.0,16.0,16.0,16.0,16.0,15.0,9.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,14.0,16.0,9.0,16.0,14.0,15.0,14.0,16.0,16.0,16.0,11.0,14.0,16.0,15.0,16.0,15.0,16.0,16.0,11.0,16.0,16.0,16.0,9.0,16.0,8.0,16.0,16.0,14.0
ep1307,16.0,13.0,16.0,14.0,9.0,9.0,15.0,16.0,16.0,12.0,16.0,15.0,13.0,15.0,16.0,15.0,16.0,16.0,16.0,7.0,15.0,16.0,11.0,16.0,14.0,16.0,11.0,15.0,13.0,16.0,16.0,16.0,7.0,16.0,16.0,14.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,15.0,13.0,16.0,16.0,12.0,16.0,15.0
ep1308,16.0,14.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,12.0,15.0,14.0,13.0,7.0,15.0,10.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,15.0,11.0,15.0,16.0,16.0,9.0,16.0,16.0,16.0,11.0,13.0,16.0,15.0,11.0,16.0,9.0,16.0,13.0,11.0,16.0,16.0,16.0,16.0,10.0,16.0,15.0
ep1309,16.0,16.0,16.0,10.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,7.0,16.0,11.0,9.0,15.0,16.0,16.0,15.0,10.0,16.0,16.0,12.0,13.0,16.0,16.0,13.0,16.0,10.0,15.0,16.0,16.0,16.0,16.0,14.0,16.0,15.0,16.0,15.0,16.0,9.0,14.0,13.0,14.0,16.0,16.0,13.0,12.0,16.0,15.0
ep1310,12.0,16.0,14.0,16.0,12.0,15.0,16.0,11.0,11.0,12.0,13.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,11.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,7.0,15.0,16.0,16.0,13.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,7.0,16.0,16.0
ep1311,15.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,15.0,9.0,16.0,14.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,9.0,14.0,14.0,15.0,16.0,12.0,16.0,12.0,13.0,16.0,15.0,11.0,16.0,16.0,11.0,12.0,16.0,13.0
ep1312,16.0,16.0,9.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,13.0,16.0,9.0,16.0,16.0,12.0,16.0,16.0,13.0,14.0,16.0,14.0,16.0,11.0,15.0,10.0,16.0,10.0,15.0,16.0,14.0,16.0,14.0,16.0,16.0,16.0,16.0,13.0,14.0,15.0,13.0,16.0,13.0,16.0,12.0,14.0,16.0,16.0,12.0,16.0
ep1313,16.0,16.0,16.0,9.0,16.0,15.0,16.0,15.0,14.0,15.0,16.0,15.0,15.0,16.0,16.0,13.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,14.0,11.0,16.0,16.0,12.0,16.0,15.0,16.0,16.0,16.0,15.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,13.0,15.0,16.0,15.0,16.0,16.0,16.0,15.0
ep1314,16.0,15.0,16.0,16.0,16.0,14.0,16.0,16.0,13.0,15.0,16.0,13.0,16.0,16.0,16.0,16.0,10.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,16.0,13.0,15.0
ep1315,14.0,9.0,9.0,16.0,15.0,16.0,16.0,16.0,14.0,11.0,14.0,15.0,16.0,16.0,10.0,16.0,16.0,14.0,12.0,9.0,16.0,10.0,16.0,16.0,15.0,16.0,15.0,13.0,16.0,16.0,15.0,15.0,16.0,10.0,15.0,16.0,16.0,14.0,16.0,16.0,16.0,15.0,13.0,16.0,10.0,12.0,16.0,14.0,15.0,16.0
ep1316,15.0,11.0,16.0,16.0,16.0,16.0,15.0,10.0,14.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,12.0,16.0,15.0,14.0,9.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,12.0,16.0,16.0,13.0,14.0,16.0,16.0,16.0,16.0,7.0,15.0,16.0,16.0,7.0,16.0,16.0,16.0,14.0
ep1317,16.0,16.0,16.0,16.0,12.0,14.0,14.0,14.0,14.0,12.0,16.0,9.0,11.0,15.0,13.0,10.0,16.0,14.0,16.0,11.0,16.0,15.0,11.0,11.0,16.0,14.0,14.0,16.0,14.0,13.0,16.0,16.0,14.0,12.0,16.0,15.0,13.0,14.0,13.0,11.0,15.0,15.0,16.0,16.0,15.0,16.0,16.0,11.0,11.0,13.0
ep1318,16.0,14.0,16.0,16.0,7.0,11.0,14.0,16.0,16.0,16.0,13.0,14.0,16.0,13.0,16.0,15.0,16.0,13.0,15.0,9.0,12.0,16.0,16.0,12.0,16.0,16.0,16.0,12.0,16.0,16.0,15.0,16.0,13.0,11.0,13.0,16.0,13.0,16.0,12.0,16.0,14.0,15.0,16.0,16.0,16.0,14.0,16.0,13.0,15.0,13.0
ep1319,16.0,15.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,10.0,13.0,13.0,16.0,14.0,16.0,16.0,16.0,15.0,11.0,16.0,12.0,16.0,15.0,13.0,16.0,16.0,16.0,16.0,11.0,15.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,14.0,10.0,11.0,16.0,16.0,16.0,16.0,14.0
ep1320,14.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,12.0,16.0,16.0,9.0,15.0,13.0,12.0,14.0,11.0,10.0,13.0,16.0,15.0,13.0,16.0,15.0,16.0,15.0,16.0,12.0,11.0,11.0,16.0,16.0,16.0,16.0,13.0,11.0,9.0,7.0,16.0,16.0,12.0,16.0,12.0,13.0,13.0,16.0,16.0,14.0,16.0,12.0
ep1321,16.0,16.0,16.0,16.0,16.0,15.0,13.0,15.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,9.0,14.0,16.0,13.0,13.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,13.0,13.0,9.0,15.0,12.0,13.0,9.0,13.0,16.0,16.0,10.0
ep1322,9.0,12.0,13.0,16.0,15.0,7.0,12.0,16.0,15.0,16.0,14.0,14.0,7.0,16.0,15.0,11.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,7.0,13.0,16.0,16.0,14.0,16.0,16.0,15.0,13.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,7.0,15.0,16.0,10.0,16.0,16.0,16.0
ep1323,16.0,16.0,11.0,16.0,16.0,13.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,13.0,15.0,15.0,16.0,15.0,9.0,12.0,16.0,15.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,15.0,16.0,11.0,16.0,15.0,10.0,16.0,16.0,15.0,15.0,13.0,14.0,13.0,14.0,16.0,16.0,16.0
ep1324,14.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,13.0,16.0,7.0,14.0,15.0,12.0,14.0,15.0,11.0,15.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,16.0,16.0,16.0,9.0,16.0,16.0,10.0,16.0,9.0,9.0,11.0,16.0,16.0,11.0,11.0,10.0,15.0,13.0,10.0,16.0,16.0,14.0,12.0
ep1325,9.0,16.0,15.0,16.0,16.0,16.0,16.0,15.0,16.0,14.0,16.0,11.0,16.0,16.0,12.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,10.0,16.0,16.0,15.0,16.0,13.0,11.0,16.0,15.0,16.0,16.0,15.0,9.0,9.0,15.0,15.0,11.0,11.0,16.0,14.0,16.0
ep1326,16.0,16.0,11.0,16.0,14.0,16.0,16.0,16.0,14.0,13.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,15.0,10.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,15.0,16.0,10.0,16.0,16.0,16.0,16.0,13.0,7.0,16.0,9.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0
ep1327,16.0,16.0,12.0,16.0,16.0,12.0,16.0,16.0,16.0,13.0,16.0,15.0,12.0,16.0,11.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,12.0,16.0,15.0,11.0,15.0,16.0,16.0,16.0,10.0,16.0,16.0,16.0,11.0,16.0,16.0
ep1328,16.0,12.0,9.0,9.0,16.0,16.0,16.0,16.0,15.0,16.0,11.0,11.0,16.0,14.0,16.0,15.0,13.0,15.0,16.0,9.0,14.0,11.0,13.0,16.0,8.0,12.0,13.0,15.0,12.0,11.0,16.0,14.0,14.0,13.0,15.0,16.0,16.0,16.0,15.0,15.0,14.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,11.0,14.0
ep1329,13.0,16.0,12.0,16.0,12.0,16.0,11.0,16.0,15.0,8.0,16.0,16.0,16.0,16.0,10.0,16.0,16.0,16.0,16.0,14.0,16.0,7.0,13.0,16.0,16.0,16.0,16.0,10.0,16.0,16.0,16.0,16.0,16.0,13.0,14.0,16.0,16.0,16.0,11.0,12.0,16.0,10.0,16.0,16.0,13.0,11.0,16.0,16.0,15.0,16.0
ep1330,15.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,16.0,16.0,13.0,16.0,16.0,7.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,14.0,16.0,15.0,16.0,7.0,16.0,16.0,15.0,13.0,16.0,15.0,16.0,11.0,12.0,15.0,9.0,16.0,13.0,13.0,16.0,16.0,15.0,16.0,16.0,16.0
ep1331,16.0,16.0,14.0,16.0,16.0,16.0,15.0,12.0,16.0,16.0,14.0,15.0,16.0,15.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,15.0,16.0,16.0,9.0,16.0,16.0,15.0,15.0,14.0,13.0,12.0,12.0,16.0,15.0,12.0,10.0,16.0,12.0,16.0,10.0,12.0,16.0,16.0,16.0
ep1332,9.0,16.0,16.0,15.0,16.0,14.0,13.0,9.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,12.0,16.0,13.0,16.0,11.0,16.0,13.0,16.0,15.0,16.0,12.0,15.0,9.0,15.0,16.0,16.0,16.0,16.0,9.0,16.0,13.0,16.0,16.0,16.0,15.0,16.0,13.0,16.0,16.0,16.0,16.0,15.0,14.0,16.0,16.0
ep1333,16.0,16.0,7.0,13.0,16.0,16.0,16.0,16.0,14.0,15.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,16.0,13.0,16.0,16.0,16.0,9.0,10.0,16.0,16.0,16.0,15.0,9.0,12.0,16.0,16.0,16.0,10.0,16.0,13.0,16.0,14.0,13.0,11.0,16.0,16.0,11.0,9.0,16.0
ep1334,16.0,15.0,16.0,16.0,16.0,12.0,12.0,15.0,16.0,13.0,16.0,16.0,16.0,11.0,16.0,16.0,13.0,10.0,16.0,16.0,11.0,13.0,12.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,11.0,14.0,16.0,15.0,16.0,13.0
ep1335,16.0,12.0,15.0,12.0,16.0,16.0,16.0,13.0,7.0,16.0,12.0,11.0,10.0,16.0,15.0,13.0,16.0,11.0,16.0,16.0,16.0,15.0,13.0,15.0,16.0,16.0,16.0,16.0,12.0,16.0,13.0,12.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,15.0,13.0,14.0,13.0,12.0,16.0,16.0
ep1336,15.0,16.0,16.0,15.0,13.0,14.0,16.0,14.0,15.0,16.0,15.0,16.0,14.0,16.0,16.0,15.0,16.0,16.0,11.0,16.0,16.0,16.0,13.0,13.0,16.0,14.0,15.0,16.0,13.0,14.0,15.0,16.0,15.0,15.0,14.0,16.0,9.0,13.0,15.0,12.0,14.0,16.0,16.0,16.0,13.0,11.0,16.0,15.0,15.0,14.0
ep1337,16.0,16.0,7.0,16.0,14.0,16.0,10.0,16.0,14.0,16.0,16.0,14.0,11.0,16.0,14.0,16.0,16.0,13.0,16.0,16.0,11.0,7.0,15.0,16.0,13.0,12.0,10.0,13.0,13.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,12.0,15.0,13.0,16.0,16.0,16.0,14.0,11.0,11.0,16.0,15.0,16.0,13.0,16.0
ep1338,16.0,16.0,9.0,16.0,15.0,15.0,13.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,15.0,14.0,16.0,14.0,15.0,16.0,16.0,15.0,16.0,11.0,16.0,14.0,16.0,14.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,11.0,14.0,16.0,12.0
ep1339,15.0,16.0,14.0,16.0,15.0,13.0,12.0,16.0,16.0,14.0,15.0,14.0,16.0,15.0,15.0,16.0,13.0,16.0,15.0,12.0,16.0,16.0,16.0,15.0,14.0,16.0,16.0,15.0,13.0,16.0,14.0,15.0,12.0,11.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,16.0,13.0,16.0,15.0,10.0,16.0,16.0,16.0,16.0
ep1340,16.0,13.0,16.0,16.0,16.0,15.0,16.0,13.0,16.0,16.0,12.0,16.0,15.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,15.0,16.0,16.0,16.0,16.0,14.0,15.0,11.0,14.0,13.0,16.0,16.0,16.0,16.0,16.0,11.0,11.0,16.0,14.0,14.0,16.0,16.0,16.0,15.0,16.0,13.0,16.0,11.0,16.0,16.0
ep1341,16.0,11.0,16.0,16.0,10.0,16.0,12.0,16.0,16.0,15.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,11.0,16.0,15.0,16.0,16.0,16.0,15.0,14.0,14.0,15.0,14.0,15.0,13.0,12.0,16.0,16.0,16.0,13.0,12.0,16.0,16.0,16.0,7.0,8.0,16.0,16.0,12.0,16.0
ep1342,16.0,15.0,14.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,15.0,12.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,9.0,16.0,16.0,16.0,13.0,16.0,15.0,13.0,13.0,16.0,15.0,16.0,15.0,16.0,11.0,11.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,15.0,12.0,14.0,14.0,16.0
ep1343,14.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,11.0,11.0,12.0,11.0,13.0,11.0,11.0,16.0,16.0,7.0,15.0,16.0,13.0,15.0,16.0,15.0,13.0,16.0,7.0,14.0,13.0,14.0,16.0,16.0,16.0,16.0,15.0,15.0,11.0,16.0,16.0,16.0,16.0,16.0,7.0,11.0,16.0,15.0,16.0,16.0,16.0,16.0
ep1344,16.0,16.0,16.0,11.0,15.0,11.0,16.0,14.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,12.0,16.0,16.0,9.0,16.0,16.0,10.0,11.0,16.0,16.0,16.0,16.0,14.0,16.0,11.0,12.0,14.0,15.0,14.0,16.0,13.0,16.0,12.0,16.0,16.0,16.0,11.0,16.0,14.0,16.0,16.0,15.0
ep1345,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,16.0,14.0,13.0,16.0,16.0,16.0,15.0,16.0,16.0,11.0,16.0,16.0,16.0,12.0,16.0,14.0,9.0,14.0,12.0,14.0,16.0,14.0,15.0,7.0,10.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,7.0,16.0,14.0,13.0,16.0,16.0,15.0,15.0,13.0
ep1346,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,13.0,15.0,14.0,12.0,13.0,13.0,11.0,13.0,12.0,16.0,16.0,14.0,14.0,12.0,15.0,14.0,10.0,14.0,16.0,16.0,16.0,12.0,16.0,16.0,11.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,14.0,16.0,16.0
ep1347,15.0,16.0,16.0,16.0,16.0,16.0,12.0,15.0,16.0,14.0,16.0,13.0,9.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,7.0,16.0,15.0,15.0,16.0,16.0,14.0,11.0,16.0,16.0,16.0,16.0,15.0,16.0,10.0,16.0,15.0,16.0,16.0,12.0,16.0,16.0,10.0,12.0,16.0,11.0,10.0,13.0,13.0,15.0
ep1348,16.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,16.0,15.0,13.0,16.0,13.0,15.0,12.0,9.0,16.0,14.0,15.0,16.0,15.0,16.0,13.0,11.0,12.0,16.0,13.0,13.0,16.0,9.0,16.0,14.0,15.0,16.0,16.0,12.0,15.0,15.0,16.0,15.0,14.0,16.0,16.0,16.0
ep1349,13.0,16.0,10.0,12.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,11.0,16.0,15.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,11.0,7.0,15.0,14.0,16.0,15.0,16.0,11.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,15.0,16.0,16.0,9.0
ep1350,15.0,11.0,12.0,16.0,14.0,16.0,11.0,13.0,16.0,16.0,14.0,13.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,15.0,16.0,15.0,15.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,14.0,16.0,15.0,10.0
ep1351,16.0,16.0,16.0,15.0,16.0,15.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,11.0,13.0,13.0,15.0,16.0,16.0,15.0,16.0,16.0,14.0,16.0,16.0,14.0,16.0,16.0,10.0,14.0,16.0,15.0,16.0,13.0,16.0,9.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0
ep1352,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,14.0,16.0,16.0,16.0,16.0,14.0,16.0,15.0,15.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,15.0,16.0,16.0,15.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,14.0,16.0,16.0,16.0,16.0,15.0,16.0,12.0
ep1353,9.0,16.0,16.0,9.0,16.0,14.0,16.0,15.0,16.0,16.0,10.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,14.0,14.0,7.0,16.0,11.0,16.0,12.0,16.0,11.0,12.0,14.0,16.0,16.0,15.0,9.0,8.0,13.0,16.0,8.0,14.0,11.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,8.0
ep1354,16.0,16.0,14.0,14.0,16.0,14.0,16.0,10.0,16.0,15.0,13.0,14.0,13.0,16.0,15.0,11.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,14.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,11.0,9.0,16.0,16.0,15.0,11.0,13.0,16.0,10.0,16.0,14.0,14.0
ep1355,16.0,16.0,16.0,15.0,9.0,16.0,16.0,16.0,16.0,16.0,13.0,15.0,16.0,16.0,16.0,15.0,15.0,16.0,7.0,15.0,13.0,13.0,14.0,9.0,11.0,12.0,16.0,12.0,11.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,14.0,15.0,13.0,16.0,16.0,12.0,13.0,14.0,15.0,16.0
ep1356,13.0,13.0,16.0,16.0,16.0,13.0,16.0,14.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,12.0,14.0,16.0,15.0,13.0,16.0,14.0,16.0,16.0,14.0,12.0,14.0,16.0,12.0,16.0,16.0,16.0,14.0,16.0,16.0
ep1357,14.0,11.0,16.0,16.0,16.0,16.0,15.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,11.0,10.0,16.0,16.0,14.0,16.0,16.0,12.0,15.0,15.0,16.0,8.0,16.0,16.0,15.0,16.0,14.0,16.0,9.0,16.0,16.0,16.0,15.0,16.0,15.0,9.0,16.0,10.0,15.0,14.0,16.0
ep1358,16.0,16.0,15.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,14.0,14.0,15.0,16.0,10.0,16.0,16.0,16.0,13.0,16.0,16.0,15.0,15.0,16.0,7.0,14.0,16.0,16.0,16.0,16.0,10.0,16.0,13.0,11.0,8.0,16.0,16.0,15.0,16.0,16.0,12.0,15.0,15.0,16.0,15.0
ep1359,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,14.0,11.0,16.0,15.0,16.0,16.0,15.0,16.0,9.0,10.0,11.0,11.0,16.0,16.0,15.0,11.0,16.0,14.0,14.0,12.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,12.0
ep1360,16.0,13.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,13.0,14.0,15.0,16.0,12.0,15.0,16.0,16.0,16.0,14.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,15.0,14.0,16.0,16.0,16.0,9.0,16.0,7.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0
ep1361,16.0,7.0,16.0,16.0,16.0,16.0,16.0,14.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,16.0,13.0,16.0,12.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,15.0,9.0,16.0,11.0,11.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,16.0,16.0,15.0,16.0,11.0,15.0,15.0
ep1362,16.0,11.0,16.0,11.0,16.0,16.0,13.0,16.0,12.0,14.0,15.0,13.0,16.0,16.0,14.0,13.0,16.0,14.0,14.0,16.0,16.0,15.0,15.0,14.0,16.0,16.0,15.0,15.0,16.0,15.0,16.0,10.0,13.0,16.0,16.0,14.0,15.0,16.0,7.0,15.0,16.0,10.0,16.0,15.0,14.0,9.0,16.0,16.0,14.0,13.0
ep1363,10.0,16.0,16.0,15.0,16.0,15.0,15.0,16.0,16.0,12.0,16.0,15.0,16.0,13.0,16.0,10.0,16.0,14.0,9.0,16.0,16.0,15.0,14.0,16.0,16.0,11.0,15.0,14.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,12.0,12.0,16.0,13.0,13.0,16.0,16.0,16.0,12.0
ep1364,16.0,13.0,11.0,12.0,16.0,16.0,11.0,14.0,15.0,16.0,16.0,16.0,16.0,15.0,16.0,13.0,16.0,16.0,16.0,14.0,16.0,16.0,13.0,16.0,16.0,11.0,16.0,16.0,15.0,16.0,14.0,15.0,16.0,15.0,14.0,16.0,16.0,16.0,16.0,11.0,12.0,9.0,15.0,16.0,15.0,16.0,15.0,12.0,16.0,16.0
ep1365,15.0,16.0,16.0,16.0,16.0,16.0,9.0,9.0,16.0,11.0,16.0,14.0,16.0,14.0,11.0,16.0,16.0,9.0,13.0,16.0,16.0,13.0,14.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,11.0,9.0,16.0,14.0,16.0,14.0,15.0,9.0,16.0,16.0,16.0,16.0,13.0,15.0,10.0
ep1366,15.0,16.0,9.0,16.0,14.0,16.0,14.0,14.0,11.0,16.0,14.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,15.0,16.0,14.0,16.0,16.0,16.0,16.0,11.0,14.0,16.0,16.0,12.0,16.0,12.0,16.0,16.0,16.0,16.0,10.0,13.0,16.0,13.0,16.0,13.0,16.0,16.0,16.0,16.0
ep1367,16.0,12.0,16.0,15.0,16.0,11.0,13.0,16.0,16.0,16.0,16.0,14.0,7.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,10.0,16.0,9.0,16.0,16.0,16.0,16.0,16.0,13.0,12.0,15.0,13.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,15.0,16.0,15.0,14.0,14.0,16.0
